region code,code of the territorial agency,name of the territorial agency,postal address,chief's full name,telephone number,fax,phone of help service,phone of help service 2,working hours of the territorial agency,territory of service
24,40,"ОСП по Енисейскому району","663180, г. Енисейск, ул. Дударева, 11А","Конради Павел Александрович",+7(391)222-02-44,+7(39195)2-32-56,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04712000
24,41,"ОСП по Пировскому району","663120, с. Пировское, ул. Дорожная, 22","Мемма Надежда Николаевна ",+7(391)222-02-44,+7(39166)3-37-19,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04645000
24,43,"ОСП по Саянскому району ГУФССП России по Красноярскому краю","663580, с. Агинское, ул. Советская, 155","Черенков Александр Васильевич",+7(391)222-02-44,+7(39142)2-23-75,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04648402
24,72,"ОСП по Туруханскому району","663230, Россия, Красноярский край, Туруханский р-н, , с. Туруханск, ул. Пионерская, д. 15, , ","Концевая Татьяна Александровна",+7(39190)45-4-03,+7(39190)45-4-03,+7(391)222-02-44,+73912220244,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04654000
24,45,"ОСП по Манскому району ГУФССП России по Красноярскому краю","663510, Россия, Красноярский край, , , с. Шалинское, ул. Комсомольская, д. 1, , ","Томашевская Евгения Павловна",+7(391)222-02-44,+7(39149)21-3-35,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04631000
24,46,"ОСП по Дзержинскому району ГУФССП России по Красноярскому краю","663700, Россия, Красноярский край, , , с. Дзержинское, ул. Ленина, 13, 2, ","Тараканов Николай Петрович",+7(391)222-02-44,+7(39167)9-01-01,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04613410
24,48,"ОСП по Казачинскому району ГУФССП России по Красноярскому краю","663100, с. Казачинское, ул. Советская, 120","Соболева Анастасия Сергеевна ",+7(391)222-02-44,+7(39196)21-3-02,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04620413
24,49,"ОСП по Рыбинскому району и г. Бородино","663960, Россия, Красноярский край, , г. Заозерный, , ул. Сурикова, 70, , ","Тягунова Елена Владимировна",+7(391)222-02-44,+7(39165)2-22-84,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04647101
24,51,"МОСП по Шарыпово и Шарыповскому району ГУФССП России по Красноярскому краю","662311, Г. ШАРЫПОВО, УЛ. ИНДУСТРИАЛЬНАЯ, 4","Буклова Елена Анатольевна",+7(391)222-02-44,+7(39153)37-6-88,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04740000
24,57,"ОСП по Кежемскому району ГУФССП России по Красноярскому краю","663491, Россия, Красноярский край, , г. Кодинск, , ул. Гидростроителей, 28, , ","Ярмина Валентина Викторовна",+7(391)222-02-44,+7(39143)2-19-06,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04624101
24,59,"ОСП по Балахтинскому району","662340, Россия, Красноярский край, , , пгт. Балахта, Каткова, 16, , ","Шлякова Надежда Николаевна",+7(39148)2-16-18,+7(39148)2-16-18,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04604000
24,95,"ОСП по Эвенкийскому району ГУФССП России по Красноярскому краю","648000, ПГТ. ТУРА, УЛ. КОЧЕЧУМСКАЯ, Д.18","Барбариго Ирина Михайловна",+7(391)222-02-44,+7(39170)2-20-07,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04650402
24,61,"ОСП по г. Дивногорску ГУФССП России по Красноярскому краю","663090, Россия, Красноярский край, , г. Дивногорск, , Комсомольская, д. 2, , ","Мальцева Елена Викторовна",+7(391)222-02-44,+7(39144)3-66-82,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04709000
24,62,"ОСП по Ермаковскому району ГУФССП России по Красноярскому краю","662820, с. Ермаковское, ул. Ленина, 87","Коняхина Инга Александровна",+7(391)222-02-44,+7(39138)2-16-08,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04616000
24,64,"ОСП по Иланскому району","663800, г. Иланский, ул. Коммунистическая, 42","Ехновецкий Максим Юрьевич",+7(391)222-02-44,+7(39173)3-10-66,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04618101
24,65,"ОСП по г. Канску и Канскому району","663604, г. Канск, ул. 40 лет Октября, 60/2 пом.3","Демин Николай Сергеевич",+7(391)222-02-44,+7(39161)2-43-71,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04720000
24,66,"ОСП по Абанскому району ГУФССП России по Красноярскому краю","663740, Россия, Красноярский край, , , п. Абан, ул. Сибирская, 3, , ","Кизилов Роман Викторович",+7(391)222-02-44,+7(39163)2-26-32,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04601000
24,67,"ОСП по Мотыгинскому району","663400, Россия, Красноярский край, , , пгт. Мотыгино, ул. Центральная, д. 8а, , ","Алексанян Артём Таронович",+7(39141)22-8-53,+7(39141)22-8-53,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04635000
24,68,"ОСП по Назаровскому району","662200, г. Назарово, ул. Труда, 16","Захаров Сергей Викторович",+7(391)222-02-44,+7(39155)5-00-00,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04726000
24,69,"ОСП по Новоселовскому району ГУФССП России по Красноярскому краю","662430, п. Новоселово, ул. Ленина, 19","Коваленко Валерий Николаевич",+7(391)222-02-44,+7(39147)99-6-85,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04641000
47,30,"Подпорожское РОСП","187783, Г.ПОДПОРОЖЬЕ, УЛ. СВИРСКАЯ, Д.16","Степанов Сергей Александрович",,,,+78126303536,"Вт с 09:00 до 13:00, Чт 13:00 до 18:00",41636101
24,73,"ОСП по Ужурскому району ГУФССП России по Красноярскому краю","662250, г. Ужур, ул. Советская, 23","Миронова Динара Солдатовна",+7(391)222-02-44,+7(39156)21-0-92,+7(391)222-02-44,+7(39156)2-10-92,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04656000
24,74,"ОСП по Уярскому и Партизанскому районам ГУФССП России по Красноярскому краю","663920, г. Уяр, ул. Кравченко, 22","Юрченко Наталья Ивановна",+7(391)222-02-44,+7(39146)21-0-92,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04657101
24,77,"Хатангское ОСП Таймырского Долгано-Ненецкого района","647460, Россия, Красноярский край, Таймырский Долгано-Ненецкий р-н, , с. Хатанга, ул. Норильская, 10, , ","Полякова Татьяна Викторовна",+7(39176)2-10-34,+7(39176)2-10-34,+7(391)222-02-44,+73912220244,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04653419
24,79,"ОСП по Таймырскому Долгано-Ненецкому району","647000, Россия, Красноярский край, , г. Дудинка, , ул. Островского, 8В, , ","Полякова Татьяна Викторовна",+7(391)222-02-44,+7(39191)3-21-05,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04653101
24,80,"МОСП по Норильску","663319, Россия, Красноярский край, , г. Норильск, , ул. Лауреатов, д. 79 а, , ","Одекова Диана Нурмухаметовна",+7(391)222-02-44,+7(3919)43-20-00,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04729000
24,81,"ОСП по району Талнах Норильска","663330, Россия, Красноярский край, , г. Норильск, , тер. ГСК. Талнах, строителей, 11 а, , ","Марченко Дмитрий Владимирович",+7(3919)45-12-50,+7(3919)45-12-50,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04729000
25,27,"Отделение судебных приставов по Тернейскому району","Партизанская ул., 46, п. Терней, 692150","Щекалев Константин Борисович","(42374) 3-13-87","(42374) 3-13-87",+7(42374)3-13-87,+74232493710,"Вт с 9.00 до 13.00, Чт с 13.00 до 18.00",05640000
25,6,"Отдел судебных приставов по Артемовскому городскому округу","40 лет Октября ул., 40,г. Артем, 692760","Волянский Дмитрий Викторович","(42337) 4-79-38",8(42337)4-79-24,+7(42337)4-79-24,+74232493710,"Вт с 9.00 до 13.00, Чт с 13.00 до 18.00  ",05705000
24,82,"ОСП по Северо-Енисейскому району ГУФССП России по Красноярскому краю","663282, рп Северо-Енисейский, ул. Маяковского, 16","Хривков Андрей Валериевич",+7(391)222-02-44,+7(39160)22-2-89,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04649000
24,86,"ОСП по Игарке","663200, г. Игарка, ул. 2-ой микрорайон, 8","Калякина Марина Альбертовна",+7(391)222-02-44,+7(39172)2-10-94,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04654117
24,87,"ОСП по Богучанскому району ГУФССП России по Красноярскому краю","663431, с. Богучаны, ул. Октябрьская, 122 «а»","Балакин Дмитрий Николаевич",+7(391)222-02-44,+7(39162)2-24-13,+7(391)222-02-44,+7(391)222-02-44,"ВТ с 9.00 до 15.00, ЧТ с 14.00 до 18.00",04609000
