region code,code of the territorial agency,name of the territorial agency,postal address,chief's full name,telephone number,fax,phone of help service,phone of help service 2,working hours of the territorial agency,territory of service
10,21,"ОСП по исполнению исполнительных документов по взысканию алиментных платежей по г. Петрозаводску и Прионежскому району","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Туренко Светлана Васильевна",+7(8142)76-05-60,+7(8142)76-84-27,+7(8142)76-05-60,+7(8142)76-05-55,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00 (начальник отдела, судебные приставы - исполнители), Ср с 09.00 до 13.00, с 14.00 до 18.00 (заместители начальника отдела)",г.Петрозаводск
10,22,"СОСП по ОУПДС г.Петрозаводска и Прионежского района","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Крохин Евгений Владимирович",+7(8142)76-05-98,,+7(8142)76-05-98,,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00 (начальник отдела, судебные приставы - исполнители), Ср с 09.00 до 13.00, с 14.00 до 18.00 (заместители начальника отдела)","г.Петрозаводск и Прионежский район"
10,23,"Межрайонное отделение судебных приставов по розыску должников и их имущества","185000, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Лайтинен Владимир Анатольевич",+7(8142)76-89-02,+7(8142)76-89-02,+7(8142)76-89-02,,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00 (начальник отдела, судебные приставы - исполнители), Ср с 09.00 до 13.00, с 14.00 до 18.00 (заместители начальника отдела)","г.Петрозаводск, Прионежский район, Пряжинский район, Кондопожский район"
10,905,"Отдел организационно-контрольной работы, документационного обеспечения и работы с обращениями граждан и организаций","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Полякова Наталья Викторовна",+7(8142)76-87-31,,,,"Пн с 09.00 до 13.00, с 14.00 до 18.00 (начальник отдела)","Республика Карелия"
10,24,"ОСП по работе с юридическими лицами г.Петрозаводска и Прионежского района","185011, Республика Карелия, г.Петрозаводск, ул. Ровио, д.3","Тишкова Наталья Игоревна",+7(8142)76-05-84,+7(8142)76-05-84,+7(8142)56-64-45,,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00 (начальник отдела, судебные приставы - исполнители), Ср с 09.00 до 13.00, с 14.00 до 18.00 (заместители начальника отдела)","г.Петрозаводск и Прионежский район"
10,25,"Отделение специального назначения","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Виссарионов Игорь Александрович",+7(8142)76-05-98,,+7(8142)76-05-98,,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00 (начальник отдела, судебные приставы - исполнители), Ср с 09.00 до 13.00, с 14.00 до 18.00 (заместители начальника отдела)","г.Петрозаводск и Прионежский район"
10,901,"Отдел организации исполнительного производства","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Киннер Дмитрий Александрович",+7(8142)76-09-76,,,,"Пн с 09.00 до 13.00, с 14.00 до 18.00 (начальник отдела)","Республика Карелия"
10,902,"Отделение организации исполнительного розыска, реализации имущества должников","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Ламзин Андрей Алексеевич",+7(8142)76-09-76,,,,"Пн с 09.00 до 13.00, с 14.00 до 18.00 (начальник отдела)","Республика Карелия"
10,903,"Отделение организации обеспечения установленного порядка деятельности судов","185910, Республика Карелия, г.Петрозаводск, ул. Красная, д.33","Шорохов Евгений Анатольевич",+7(8142)76-96-61,+7(8142)76-96-61,,,"Пн с 09.00 до 13.00, с 14.00 до 18.00 (начальник отдела)","Республика Карелия"
10,904,"Отделение организации дознания","185910, Республика Карелия, г.Петрозаводск, ул.Красная, д.33","Мурадов Адалят Махирович",+7(8142)76-09-46,+7(8142)76-09-46,,,"Пн с 09.00 до 13.00, с 14.00 до 18.00 (начальник отдела)","Республика Карелия"
